[2026-03-16 16:48:52] [INFO    ] discord.client: logging in using static token
[2026-03-16 17:44:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 210, 'op': 0, 'd': {'user_id': '929603889077035092', 'timestamp': 1773697493, 'member': {'user': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1483198015509500035', 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-16 17:44:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-16 17:44:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 211, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:54.347000+00:00', 'pinned': False, 'nonce': '1483219535325560832', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219536327999531', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$bjstart', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event command
[2026-03-16 17:44:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 212, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:54.920000+00:00', 'pinned': False, 'nonce': '3873278398570017723', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219538731470929', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "🃏 Multiplayer Blackjack starting! Dealer's visible card: [4, ?]", 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:55] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"\ud83c\udccf Multiplayer Blackjack starting! Dealer's visible card: [4, ?]","components":[],"nonce":"3873278398570017723","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:55] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': "🃏 Multiplayer Blackjack starting! Dealer's visible card: [4, ?]", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:54.920000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219538731470929', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3873278398570017723'}
[2026-03-16 17:44:55] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 with None has returned 200
[2026-03-16 17:44:55] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 has received {'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}
[2026-03-16 17:44:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 213, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:55.397000+00:00', 'pinned': False, 'nonce': '12512102805702388032', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219540732154029', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [4, 3] (Total: 7)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:56] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:44:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092>, your hand: [4, 3] (Total: 7)\nType `hit` or `stand`.","components":[],"nonce":"12512102805702388032","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:44:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092>, your hand: [4, 3] (Total: 7)\nType `hit` or `stand`.', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:55.397000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219540732154029', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12512102805702388032'}
[2026-03-16 17:44:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 214, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:59.105000+00:00', 'pinned': False, 'nonce': '1483219555311419392', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219556284502248', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'hit', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:44:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:44:59] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:45:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 215, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:59.313000+00:00', 'pinned': False, 'nonce': '5987078898933970720', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219557157175347', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> drew a card. New hand: [4, 3, 5] (Total: 12)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:45:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:45:00] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:45:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> drew a card. New hand: [4, 3, 5] (Total: 12)","components":[],"nonce":"5987078898933970720","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:45:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> drew a card. New hand: [4, 3, 5] (Total: 12)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:44:59.313000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483219557157175347', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5987078898933970720'}
[2026-03-16 17:45:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 216, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:44:59.569000+00:00', 'pinned': False, 'nonce': '14925537092775990036', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483219558230786089', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [4, 3, 5] (Total: 12)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
